Instrument_ID,Actuator,Lin0 Error,Bklsh,Zero Offet,C0,R0,K,B,CloseDelta,Motor #,Neg Backlash,Zero Offset,1_Close_Error Analysis 4750,2_Close_Error Analysis 4500,3_Close_Error Analysis 4250,4_Close_Error Analysis 4000,5_Close_Error Analysis 3750,6_Close_Error Analysis 3500,7_Close_Error Analysis 3250,8_Close_Error Analysis 3000,9_Close_Error Analysis 2750,10_Close_Error Analysis 2500,11_Close_Error Analysis 2250,12_Close_Error Analysis 2000,13_Close_Error Analysis 1750,14_Close_Error Analysis 1500,15_Close_Error Analysis 1250,16_Close_Error Analysis 1000,17_Close_Error Analysis 750,18_Close_Error Analysis 500,19_Close_Error Analysis 400,20_Close_Error Analysis 300,21_Close_Error Analysis 200,22_Close_Error Analysis 100,23_CloseError Analysis 0,24_Close_Error Analysis -100,25_Close_Error Analysis -200,26_Close_Error Analysis -300,27_Close_Error Analysis -400,28_Close_Error Analysis -500,29_Open_Error Analysis -400,30_Open_Error Analysis -300,31_Open_Error Analysis -200,32_Open_Error Analysis -100,33_Open_Error Analysis 0,34_Open_Error Analysis 100,35_Open_Error Analysis 200,36_Open_Error Analysis 300,37_Open_Error Analysis 400,38_Open_Error Analysis 500,39_Open_Error Analysis 750,40_Open_Error Analysis 1000,41_Open_Error Analysis 1250,42_Open_Error Analysis 1500,43_Open_Error Analysis 1750,44_Open_Error Analysis 2000,45_Open_Error Analysis 2250,46_Open_Error Analysis 2500,47_Open_Error Analysis 2750,48_Open_Error Analysis 3000,49_Open_Error Analysis 3250,50_Open_Error Analysis 3500,51_Open_Error Analysis 3750,52_Open_Error Analysis 4000,53_Open_Error Analysis 4250,54_Open_Error Analysis 4500,55_Open_Error Analysis 4750,56_Open_Error Analysis 5000
20398,P2,Pass,Pass,Pass,31753,23390,9382,4263,21,5,1.015873016,12.5,-25.55555556,-22.85714286,-25.55555556,-19.36507937,-18.57142857,-22.53968254,-16.98412698,-15.55555556,-12.22222222,-13.01587302,-14.44444444,-7.619047619,-7.142857143,-4.761904762,-2.698412698,-5.714285714,1.746031746,4.126984127,4.761904762,5.396825397,3.80952381,4.444444444,39.04761905,110.7936508,205.0793651,300,396.1904762,493.015873,391.7460317,292.0634921,192.0634921,93.01587302,20.31746032,-11.42857143,1.587301587,9.206349206,8.888888889,8.253968254,6.507936508,4.444444444,5.238095238,1.904761905,-0.793650794,-4.761904762,-8.095238095,-8.253968254,-10.63492063,-15.87301587,-19.20634921,-20.31746032,-22.38095238,-26.03174603,-31.9047619,-40,-50.95238095,-64.76190476
20398,C3,Pass,Pass,Pass,32764,21272,13629,5848,3,6,123.047619,-6.032856033,-0.158730159,-0.317460317,-1.746031746,-4.444444444,2.380952381,1.904761905,-1.428571429,-4.761904762,-3.650793651,5.079365079,5.238095238,3.492063492,-2.380952381,3.492063492,10.95238095,10.47619048,5.238095238,-9.523809524,-11.74603175,-12.38095238,-11.42857143,3.492063492,33.96825397,106.6666667,199.3650794,294.6031746,388.2539683,484.1269841,382.8571429,284.4444444,187.3015873,92.06349206,15.55555556,-10.15873016,-66.34920635,-117.7777778,-111.4285714,-109.8412698,-107.7777778,-111.7460317,-110,-99.04761905,-99.52380952,-107.6190476,-120.1587302,-115.2380952,-104.2857143,-104.7619048,-115.0793651,-124.1269841,-117.3015873,-107.9365079,-110,-120,-128.0952381,-123.8095238
20398,P3,Pass,Pass,Pass,32367,22745,10981,4873,57,7,120.8888889,17.93593833,-26.19047619,-13.33333333,-6.825396825,-1.52E-13,0.793650794,-1.904761905,-0.793650794,1.26984127,3.650793651,2.53968254,0.476190476,3.80952381,4.603174603,7.301587302,4.920634921,6.031746032,7.777777778,6.666666667,10.79365079,11.42857143,13.65079365,13.65079365,46.98412698,111.1111111,205.7142857,298.7301587,394.9206349,486.031746,386.6666667,291.4285714,195.8730159,100,27.3015873,-32.06349206,-102.5396825,-106.031746,-104.1269841,-103.1746032,-101.1111111,-100.952381,-103.968254,-106.031746,-104.2857143,-101.9047619,-104.6031746,-106.031746,-107.7777778,-109.2063492,-109.047619,-107.9365079,-109.6825397,-114.9206349,-112.8571429,-119.047619,-131.5873016,-145.3968254
20398,C4,Pass,Pass,Pass,32466,23425,11466,5169,28,8,125.6507937,-5.169007902,-22.06349206,-13.01587302,-8.095238095,-6.984126984,-2.063492063,-1.904761905,-3.650793651,-4.761904762,-3.650793651,0.317460317,-2.698412698,-1.26984127,0.476190476,3.80952381,5.238095238,5.079365079,3.968253968,-1.26984127,-3.174603175,-3.80952381,-4.126984127,7.619047619,30.15873016,93.01587302,184.7619048,278.0952381,373.015873,467.9365079,368.5714286,271.7460317,176.5079365,81.26984127,18.41269841,-6.666666667,-64.76190476,-113.6507937,-112.3809524,-112.3809524,-110.952381,-107.6190476,-106.8253968,-105.3968254,-109.047619,-111.7460317,-113.4920635,-110.7936508,-112.2222222,-113.6507937,-117.6190476,-115.8730159,-113.4920635,-115.2380952,-116.031746,-123.1746032,-130.3174603,-142.8571429
20398,P4,Pass,Pass,Pass,32399,25020,7551,5122,45,9,129.2063492,22.04751922,-25.55555556,-8.888888889,-4.603174603,6.349206349,8.095238095,6.984126984,3.015873016,-0.317460317,7.46031746,7.301587302,6.507936508,4.761904762,1.111111111,10.15873016,8.412698413,10.79365079,3.968253968,-0.317460317,6.666666667,6.666666667,0.952380952,0.317460317,52.6984127,110.1587302,197.1428571,290.4761905,384.7619048,478.4126984,378.4126984,280,185.0793651,92.6984127,43.17460317,-10.79365079,-110.4761905,-123.4920635,-115.8730159,-113.6507937,-110.6349206,-108.5714286,-110,-111.4285714,-113.8095238,-114.9206349,-113.4920635,-113.968254,-115.3968254,-119.047619,-119.2063492,-115.2380952,-116.031746,-118.0952381,-120.1587302,-129.2063492,-141.4285714,-165.0793651
20398,C5,Pass,Pass,Pass,32491,24044,8759,4894,25,10,78.47619048,-21.0208741,-21.74603175,-11.74603175,-5.238095238,-5.079365079,-3.333333333,1.904761905,0.476190476,-0.634920635,-2.063492063,-1.904761905,4.920634921,5.396825397,3.333333333,0.952380952,0.476190476,10.47619048,7.142857143,-4.126984127,-9.206349206,-13.01587302,-18.41269841,-2.222222222,23.80952381,90.15873016,183.4920635,278.0952381,373.6507937,470.4761905,371.7460317,275.5555556,179.3650794,83.49206349,18.41269841,-21.26984127,-74.28571429,-72.38095238,-68.88888889,-65.3968254,-61.42857143,-61.58730159,-62.6984127,-59.04761905,-59.20634921,-63.80952381,-66.82539683,-62.22222222,-62.06349206,-65.07936508,-69.04761905,-68.57142857,-66.19047619,-64.44444444,-70.95238095,-79.36507937,-88.41269841,-101.5873016
20398,P5,Pass,Pass,Pass,32196,23658,8192,4872,-35,11,71.80952381,33.14824608,-29.04761905,-8.571428571,0.158730159,0,-1.746031746,1.587301587,2.380952381,3.492063492,0.793650794,0,3.650793651,6.666666667,6.19047619,4.126984127,4.285714286,8.253968254,10.63492063,5.396825397,2.222222222,0.952380952,-0.634920635,1.26984127,59.36507937,141.2698413,232.3809524,327.3015873,422.5396825,517.7777778,418.0952381,319.047619,219.3650794,119.6825397,31.42857143,-7.301587302,-103.8095238,-69.52380952,-52.38095238,-47.3015873,-45.55555556,-49.20634921,-55.71428571,-56.82539683,-57.93650794,-63.80952381,-71.26984127,-75.23809524,-76.34920635,-78.73015873,-86.50793651,-90.15873016,-93.80952381,-97.77777778,-103.3333333,-118.0952381,-135.0793651,-160
20398,C6,Pass,Pass,Pass,32438,24756,7352,5089,92,12,145.2063492,-48.44514326,-16.34920635,-11.74603175,-7.142857143,-1.26984127,1.746031746,-0.317460317,-6.507936508,-1.26984127,5.873015873,6.666666667,2.380952381,-2.222222222,3.968253968,13.33333333,10,1.904761905,-2.063492063,6.349206349,12.6984127,13.65079365,6.984126984,5.714285714,17.14285714,64.44444444,151.4285714,242.5396825,333.3333333,425.7142857,327.9365079,233.3333333,140.6349206,51.42857143,1.587301587,-13.01587302,-65.07936508,-146.6666667,-137.7777778,-128.5714286,-114.7619048,-113.3333333,-122.0634921,-132.3809524,-118.5714286,-111.7460317,-113.8095238,-124.4444444,-132.2222222,-120.3174603,-117.9365079,-119.3650794,-135.3968254,-135.5555556,-128.0952381,-125.3968254,-139.8412698,-163.4920635
20398,P6,Pass,Pass,Pass,32428,23420,9104,4952,48,13,112.952381,-21.70668397,-23.01587302,-13.96825397,-4.920634921,0.317460317,-3.650793651,-5.079365079,-4.603174603,1.26984127,6.507936508,-0.317460317,-1.111111111,1.587301587,6.825396825,10.15873016,3.015873016,2.857142857,4.920634921,10.79365079,13.01587302,13.96825397,13.01587302,9.841269841,26.66666667,90.15873016,181.5873016,276.8253968,372.3809524,467.6190476,367.9365079,269.2063492,171.4285714,74.92063492,14.28571429,-43.80952381,-111.7460317,-98.0952381,-89.20634921,-84.44444444,-83.33333333,-85.71428571,-94.44444444,-98.41269841,-87.46031746,-88.25396825,-88.41269841,-97.14285714,-101.4285714,-91.11111111,-93.80952381,-93.96825397,-102.6984127,-105.0793651,-96.66666667,-104.7619048,-116.6666667,-136.5079365
20398,C7,Pass,Pass,Pass,32357,22094,11003,4999,72,14,89.33333333,-38.01328502,-20.47619048,-9.523809524,-0.158730159,6.031746032,10.63492063,7.936507937,2.063492063,2.857142857,7.46031746,10.47619048,7.142857143,5.079365079,7.142857143,12.6984127,13.17460317,9.841269841,7.46031746,3.80952381,3.80952381,4.126984127,2.53968254,5.079365079,25.71428571,68.88888889,154.6031746,247.9365079,340.3174603,433.968254,334.6031746,239.3650794,144.4444444,57.14285714,11.74603175,-15.87301587,-74.28571429,-70.47619048,-69.20634921,-66.98412698,-63.01587302,-63.80952381,-63.65079365,-60,-62.06349206,-63.17460317,-67.14285714,-65.3968254,-62.38095238,-65.71428571,-68.73015873,-67.3015873,-64.92063492,-65.71428571,-70,-80.63492063,-94.44444444,-116.8253968
20398,P7,Pass,Pass,Pass,31573,20744,12596,3842,13,15,113.2698413,35.26199495,-20.47619048,-13.01587302,-9.047619048,-8.253968254,-3.333333333,2.222222222,-1.111111111,-6.031746032,-6.19047619,-1.904761905,2.698412698,2.857142857,-4.285714286,-2.222222222,3.968253968,7.936507937,7.777777778,8.571428571,7.619047619,10.47619048,15.23809524,20,46.34920635,122.5396825,216.5079365,312.6984127,408.2539683,503.4920635,404.1269841,305.7142857,205.7142857,111.1111111,35.23809524,-40.95238095,-94.6031746,-81.26984127,-81.58730159,-85.07936508,-87.77777778,-94.92063492,-99.52380952,-98.73015873,-101.4285714,-100.952381,-104.2857143,-108.2539683,-112.5396825,-110.4761905,-108.4126984,-109.8412698,-110.3174603,-114.2857143,-115.0793651,-118.4126984,-131.9047619,-149.2063492
20398,C8,Pass,Pass,Pass,32211,19980,14324,4574,57,16,90.22222222,-44.2709882,-16.03174603,-6.349206349,0.793650794,4.444444444,5.238095238,5.714285714,1.428571429,2.857142857,5.555555556,6.349206349,6.507936508,4.444444444,4.920634921,6.984126984,5.873015873,8.253968254,5.238095238,-1.904761905,-4.126984127,-5.396825397,-6.349206349,-1.904761905,14.28571429,66.98412698,156.8253968,251.1111111,345.3968254,440.3174603,341.9047619,246.031746,149.8412698,58.73015873,4.444444444,-23.17460317,-78.73015873,-80.31746032,-79.36507937,-78.0952381,-70.95238095,-66.03174603,-66.19047619,-67.61904762,-70.31746032,-70.15873016,-68.73015873,-68.57142857,-70.63492063,-73.33333333,-76.03174603,-72.06349206,-72.53968254,-75.23809524,-78.25396825,-85.07936508,-95.07936508,-110.1587302
20398,P8,Pass,Pass,Pass,31316,12453,23054,3671,45,17,128.5079365,-2.962123082,-19.20634921,-8.253968254,-4.603174603,-2.222222222,-3.968253968,-0.634920635,-1.111111111,-0.317460317,-6.19047619,-7.936507937,-1.746031746,4.126984127,3.968253968,6.666666667,7.142857143,4.126984127,7.46031746,11.74603175,13.96825397,13.96825397,14.92063492,16.82539683,41.9047619,112.0634921,204.1269841,299.3650794,395.5555556,490.4761905,391.1111111,291.7460317,194.2857143,100,32.6984127,-42.85714286,-100.6349206,-101.9047619,-100.3174603,-100.952381,-101.1111111,-105.0793651,-107.4603175,-108.5714286,-105.8730159,-102.5396825,-109.6825397,-112.6984127,-110.3174603,-107.6190476,-107.4603175,-110.4761905,-112.2222222,-112.3809524,-111.9047619,-117.7777778,-131.5873016,-146.984127
20398,C9,Pass,Pass,Pass,32163,20993,13363,4684,52,18,119.3650794,-26.03402446,-16.66666667,-4.444444444,0.476190476,-1.26984127,7.142857143,9.523809524,6.825396825,5.396825397,3.968253968,9.523809524,13.49206349,11.42857143,10.63492063,10.47619048,15.07936508,18.0952381,17.61904762,8.888888889,4.444444444,2.222222222,3.80952381,12.6984127,33.33333333,86.98412698,174.2857143,267.3015873,360.952381,455.2380952,358.0952381,262.2222222,166.6666667,77.14285714,27.93650794,-0.952380952,-79.68253968,-98.73015873,-98.0952381,-97.77777778,-91.9047619,-88.57142857,-87.46031746,-90.47619048,-94.76190476,-97.14285714,-95.71428571,-92.06349206,-93.49206349,-97.77777778,-100.4761905,-98.73015873,-96.03174603,-99.36507937,-105.5555556,-111.4285714,-116.984127,-134.6031746
20398,P9,Pass,Pass,Pass,32171,21654,11577,4473,10,19,92.82539683,5.154024993,-25.87301587,-0.952380952,5.873015873,7.301587302,9.365079365,6.984126984,5.238095238,-1.52E-13,-4.285714286,0.317460317,-0.476190476,-1.904761905,-13.49206349,-20.95238095,-19.52380952,-13.96825397,3.650793651,6.349206349,8.253968254,8.571428571,8.888888889,11.74603175,41.58730159,113.3333333,206.984127,301.5873016,397.1428571,492.0634921,392.0634921,290.7936508,192.0634921,94.92063492,24.44444444,-30.47619048,-87.3015873,-86.98412698,-87.3015873,-86.98412698,-84.28571429,-86.03174603,-86.50793651,-84.12698413,-86.50793651,-86.98412698,-86.82539683,-84.76190476,-86.82539683,-90.15873016,-93.49206349,-91.11111111,-91.58730159,-91.74603175,-98.57142857,-107.6190476,-117.9365079,-137.7777778
20398,C10,Pass,Pass,Pass,32390,18389,18819,4996,50,20,136.4444444,-35.70131952,-9.682539683,-0.952380952,2.380952381,1.26984127,-0.476190476,3.80952381,4.920634921,5.396825397,1.428571429,2.222222222,6.507936508,10.79365079,8.73015873,5.079365079,5.238095238,11.74603175,14.44444444,8.888888889,6.666666667,3.80952381,3.492063492,5.714285714,26.03174603,73.96825397,164.4444444,259.047619,352.6984127,447.6190476,348.2539683,249.8412698,154.2857143,60.95238095,11.11111111,-22.53968254,-100.3174603,-110.7936508,-117.1428571,-120.952381,-122.3809524,-106.6666667,-100.7936508,-107.6190476,-120.4761905,-123.8095238,-112.2222222,-106.031746,-114.1269841,-124.7619048,-127.1428571,-115.2380952,-112.8571429,-118.0952381,-125.2380952,-129.5238095,-123.015873,-130.7936508
20398,P10,Pass,Pass,Pass,31867,20813,12756,3319,68,21,119.6825397,-24.40998329,-9.682539683,-4.444444444,-2.380952381,0.634920635,2.380952381,5.714285714,4.603174603,12.06349206,17.3015873,16.19047619,14.12698413,9.523809524,11.26984127,15.23809524,13.80952381,13.96825397,14.76190476,15.23809524,16.82539683,20,20,20.63492063,34.92063492,93.65079365,182.2222222,277.7777778,374.2857143,467.6190476,367.9365079,269.5238095,172.6984127,78.41269841,21.58730159,-56.19047619,-86.03174603,-88.25396825,-89.84126984,-90.15873016,-90.31746032,-90.47619048,-88.0952381,-90.15873016,-91.9047619,-92.38095238,-91.26984127,-82.85714286,-88.41269841,-90.15873016,-95.71428571,-93.33333333,-94.12698413,-100.3174603,-102.0634921,-105.0793651,-110.6349206,-124.4444444
20412,C0,Pass,Pass,Pass,32611,20783,10883,5241,-12,1,85.96825397,52.43902439,-10,-19.36507937,-26.50793651,-27.93650794,-24.92063492,-32.38095238,-36.03174603,-34.92063492,-33.17460317,-28.57142857,-31.9047619,-31.42857143,-31.9047619,-27.3015873,-21.42857143,-20,-22.06349206,-27.93650794,-27.61904762,-28.88888889,-28.88888889,-8.253968254,29.84126984,119.6825397,215.2380952,310.1587302,404.4444444,499.3650794,401.5873016,304.7619048,208.5714286,112.3809524,26.98412698,-5.079365079,-77.14285714,-112.3809524,-104.7619048,-101.2698413,-92.85714286,-93.33333333,-96.34920635,-93.01587302,-88.73015873,-91.74603175,-98.57142857,-102.2222222,-99.20634921,-96.50793651,-99.20634921,-103.4920635,-104.2857143,-100.952381,-99.84126984,-107.6190476,-114.4444444,-122.8571429
20412,P0,Pass,Pass,Pass,32542,21228,9095,5228,-36,2,97.77777778,19.09082714,-11.58730159,-2.222222222,5.555555556,1.26984127,2.380952381,5.396825397,7.777777778,11.11111111,9.682539683,8.253968254,10.95238095,14.6031746,15.71428571,15.87301587,10.63492063,15.23809524,18.57142857,13.33333333,10.15873016,9.206349206,8.571428571,8.571428571,56.50793651,142.5396825,238.4126984,335.8730159,433.015873,529.8412698,428.5714286,328.5714286,226.984127,127.6190476,36.82539683,-26.34920635,-101.5873016,-80.63492063,-74.92063492,-74.28571429,-75.07936508,-76.19047619,-78.25396825,-83.17460317,-85.23809524,-90.15873016,-93.49206349,-96.50793651,-101.4285714,-103.1746032,-109.3650794,-113.6507937,-116.984127,-120,-122.3809524,-129.2063492,-135.0793651,-146.3492063
20412,P1,Pass,Pass,Pass,31445,17099,14515,3966,4,3,93.3968254,13.91025641,-20.79365079,-14.6031746,-7.46031746,-8.253968254,-6.825396825,-3.174603175,-2.698412698,0.317460317,-0.476190476,0.317460317,3.333333333,2.857142857,2.698412698,1.587301587,0.476190476,8.253968254,7.142857143,9.523809524,9.841269841,10.79365079,10.47619048,10.47619048,43.80952381,120.952381,214.6031746,309.2063492,405.0793651,499.3650794,399.6825397,300.952381,200.6349206,102.5396825,21.26984127,-59.68253968,-71.11111111,-69.52380952,-73.96825397,-76.82539683,-83.33333333,-82.85714286,-80.15873016,-86.34920635,-92.85714286,-98.0952381,-95.71428571,-92.06349206,-96.66666667,-100,-104.6031746,-102.5396825,-101.4285714,-105.0793651,-108.7301587,-115.8730159,-119.2063492,-129.5238095
20412,C2,Pass,Pass,Pass,32487,22496,10998,4998,15,4,112.7619048,-10.33870226,-17.93650794,-11.42857143,-6.507936508,-5.079365079,-4.285714286,-1.904761905,-4.603174603,-1.587301587,-1.428571429,-0.952380952,2.380952381,1.904761905,3.015873016,4.444444444,2.380952381,4.126984127,4.285714286,-2.53968254,-6.031746032,-7.936507937,-8.253968254,0.634920635,25.3968254,99.68253968,191.7460317,284.1269841,378.0952381,472.0634921,373.015873,275.8730159,179.6825397,85.07936508,13.96825397,-14.6031746,-81.9047619,-113.6507937,-107.9365079,-103.8095238,-99.52380952,-100.3174603,-103.3333333,-98.0952381,-103.6507937,-107.9365079,-112.5396825,-114.9206349,-109.047619,-111.7460317,-116.031746,-117.7777778,-115.0793651,-113.968254,-116.3492063,-122.5396825,-131.5873016,-140.952381
20412,P2,Pass,Pass,Pass,32302,21692,10890,5224,13,5,125.7777778,28.12846069,-14.76190476,-7.619047619,-7.142857143,-1.26984127,0.793650794,-1.52E-13,0.158730159,0.317460317,-1.111111111,4.126984127,2.380952381,6.666666667,4.920634921,4.444444444,8.73015873,9.523809524,14.44444444,11.42857143,12.38095238,11.42857143,12.06349206,14.6031746,54.92063492,126.984127,216.1904762,308.2539683,402.2222222,495.5555556,394.9206349,295.2380952,196.1904762,99.36507937,32.38095238,-47.3015873,-99.68253968,-100,-103.1746032,-106.984127,-110.3174603,-111.4285714,-109.6825397,-106.3492063,-113.4920635,-117.1428571,-116.6666667,-113.6507937,-114.7619048,-120,-122.6984127,-118.7301587,-115.7142857,-116.5079365,-123.3333333,-126.984127,-129.047619,-134.2857143
20412,C3,Pass,Pass,Pass,31723,22899,10700,4245,-13,6,111.3015873,24.62121212,-19.20634921,-12.6984127,-2.380952381,0.317460317,3.333333333,2.857142857,-1.746031746,4.761904762,5.555555556,3.80952381,4.285714286,3.492063492,9.047619048,6.666666667,6.507936508,9.523809524,7.777777778,-0.952380952,-6.349206349,-12.06349206,-16.50793651,7.301587302,41.9047619,113.968254,204.7619048,297.1428571,390.4761905,483.8095238,387.9365079,292.6984127,199.047619,106.3492063,32.38095238,0,-54.6031746,-115.2380952,-111.7460317,-108.5714286,-96.98412698,-90.79365079,-91.58730159,-89.84126984,-93.49206349,-94.92063492,-94.44444444,-93.65079365,-94.76190476,-97.77777778,-102.3809524,-98.41269841,-96.98412698,-98.41269841,-103.3333333,-108.8888889,-119.5238095,-133.3333333
20412,P3,Pass,Pass,Pass,31205,18108,13551,3830,56,7,119.4285714,-6.966873706,-16.66666667,-10.47619048,-4.285714286,-1.904761905,-0.158730159,0.634920635,0.476190476,4.126984127,5.238095238,4.761904762,4.603174603,4.444444444,6.825396825,8.571428571,6.507936508,6.349206349,7.142857143,7.936507937,9.206349206,9.523809524,11.11111111,9.841269841,33.96825397,97.46031746,188.8888889,284.4444444,380.952381,477.7777778,377.7777778,278.0952381,178.0952381,79.04761905,12.06349206,-44.44444444,-95.87301587,-97.46031746,-100.6349206,-102.2222222,-107.1428571,-101.9047619,-101.1111111,-102.5396825,-106.1904762,-109.5238095,-104.2857143,-101.9047619,-105.8730159,-109.5238095,-112.8571429,-105.7142857,-108.4126984,-110.4761905,-115.0793651,-119.6825397,-122.0634921,-129.8412698
20412,C4,Pass,Pass,Pass,32597,19575,13581,5422,69,8,79.23809524,-48.79967176,-16.34920635,-0.952380952,2.063492063,0.952380952,1.428571429,6.666666667,4.920634921,2.53968254,0.158730159,2.222222222,5.238095238,5.079365079,3.333333333,1.587301587,3.333333333,8.571428571,10,7.619047619,4.761904762,4.761904762,4.761904762,8.571428571,17.46031746,60,160.6349206,261.5873016,361.2698413,460.3174603,362.5396825,263.1746032,161.9047619,49.84126984,9.841269841,-0.317460317,-77.14285714,-111.7460317,-96.19047619,-84.12698413,-55.3968254,-45.07936508,-56.66666667,-65.3968254,-74.12698413,-76.19047619,-78.88888889,-84.44444444,-95.71428571,-102.5396825,-102.0634921,-100,-106.8253968,-111.4285714,-115.7142857,-114.9206349,-121.4285714,-134.6031746
20412,P4,Pass,Pass,Pass,31702,22150,8641,4268,21,9,90.66666667,9.168581537,-34.12698413,-19.36507937,-10,-7.619047619,-9.365079365,-10.15873016,-9.047619048,-2.53968254,-3.650793651,-7.301587302,-7.46031746,-6.031746032,0.476190476,-0.952380952,-6.507936508,-4.761904762,-0.793650794,4.761904762,3.174603175,4.444444444,2.857142857,1.904761905,37.14285714,104.1269841,194.6031746,287.3015873,380,473.6507937,374.9206349,276.8253968,180.3174603,83.49206349,21.9047619,-49.20634921,-80.95238095,-75.55555556,-75.55555556,-74.92063492,-76.03174603,-80,-82.06349206,-82.22222222,-81.74603175,-80,-84.92063492,-87.3015873,-87.46031746,-86.03174603,-88.73015873,-90.47619048,-91.26984127,-92.38095238,-91.9047619,-101.5873016,-118.5714286,-140.6349206
20412,C5,Pass,Pass,Pass,33127,24630,7666,6040,-21,10,116.8888889,34.37103632,2.698412698,5.396825397,9.047619048,9.841269841,7.142857143,4.761904762,8.412698413,11.11111111,10.63492063,8.253968254,7.777777778,12.38095238,12.22222222,14.28571429,12.85714286,13.33333333,17.61904762,14.92063492,14.6031746,13.96825397,13.65079365,9.841269841,67.93650794,158.7301587,253.3333333,352.6984127,452.0634921,552.0634921,452.3809524,352.0634921,252.0634921,151.1111111,41.26984127,-4.74E-15,-72.6984127,-97.46031746,-96.19047619,-99.36507937,-96.66666667,-82.85714286,-80.47619048,-86.98412698,-95.3968254,-92.6984127,-87.77777778,-84.76190476,-95.71428571,-103.4920635,-98.25396825,-92.6984127,-89.36507937,-99.36507937,-106.1904762,-95.55555556,-90.31746032,-94.28571429
20412,P5,Pass,Pass,Pass,28686,6883,28576,745,51,11,147.2380952,-30.60000478,-28.73015873,-11.11111111,-1.111111111,3.174603175,3.650793651,2.222222222,0.476190476,1.904761905,2.063492063,2.857142857,1.428571429,3.492063492,3.650793651,3.492063492,4.920634921,3.80952381,5.873015873,3.174603175,2.53968254,0.952380952,0.634920635,0.317460317,18.41269841,72.6984127,161.2698413,252.3809524,345.0793651,438.4126984,338.4126984,240.952381,142.8571429,45.71428571,0.952380952,-38.73015873,-133.3333333,-131.4285714,-133.3333333,-132.6984127,-130,-128.5714286,-128.4126984,-127.3015873,-129.3650794,-130.4761905,-132.2222222,-129.8412698,-129.047619,-130.7936508,-133.8095238,-131.1111111,-129.047619,-127.6190476,-131.5873016,-140,-152.8571429,-173.6507937
20412,C6,Pass,Pass,Pass,32602,24821,7985,5637,-28,12,118.1587302,48.65165165,-5.873015873,-5.396825397,-2.063492063,-4.444444444,-3.968253968,-3.174603175,-1.746031746,-0.317460317,-3.650793651,-0.634920635,0.158730159,3.492063492,5.238095238,1.904761905,2.063492063,7.301587302,7.46031746,-2.222222222,-8.888888889,-12.38095238,-22.85714286,-8.253968254,69.52380952,146.031746,238.4126984,335.5555556,433.6507937,530.4761905,432.0634921,332.3809524,231.7460317,134.6031746,52.6984127,-25.71428571,-62.85714286,-122.5396825,-115.5555556,-110.7936508,-99.20634921,-84.76190476,-90.63492063,-94.28571429,-96.98412698,-97.77777778,-94.44444444,-97.46031746,-100.1587302,-102.2222222,-101.4285714,-103.1746032,-104.2857143,-104.1269841,-106.8253968,-106.3492063,-107.7777778,-112.3809524
20412,P6,Pass,Pass,Pass,33007,24138,8142,5758,27,13,71.11111111,-20.56878307,-14.44444444,2.222222222,4.285714286,6.666666667,5.873015873,3.492063492,-2.063492063,-6.031746032,0.476190476,-2.857142857,-7.142857143,-11.42857143,-14.12698413,-3.174603175,-9.365079365,-10.79365079,-20.47619048,-21.26984127,-16.82539683,-13.01587302,-14.92063492,-17.14285714,9.841269841,79.04761905,169.2063492,261.5873016,355.2380952,450.4761905,350.1587302,251.7460317,153.968254,61.9047619,1.587301587,-61.9047619,-84.44444444,-64.76190476,-59.04761905,-60,-62.06349206,-66.66666667,-70.31746032,-73.65079365,-78.57142857,-80,-83.33333333,-85.07936508,-91.26984127,-92.38095238,-95.3968254,-97.77777778,-99.84126984,-101.5873016,-106.5079365,-113.6507937,-123.968254,-140
20412,C7,Pass,Pass,Pass,31855,24903,7233,4392,45,14,131.3650794,-18.40163934,-37.3015873,-18.0952381,-7.142857143,0.317460317,4.603174603,3.492063492,0.793650794,2.53968254,3.333333333,5.079365079,6.825396825,3.80952381,6.507936508,8.888888889,9.047619048,10.47619048,9.047619048,1.904761905,0,-1.26984127,-2.857142857,6.349206349,28.25396825,84.76190476,173.968254,266.031746,359.047619,452.0634921,351.1111111,254.9206349,159.3650794,68.25396825,16.19047619,-15.23809524,-102.8571429,-117.4603175,-114.6031746,-112.3809524,-102.3809524,-105.7142857,-109.047619,-103.4920635,-101.7460317,-102.5396825,-109.3650794,-109.5238095,-106.1904762,-103.8095238,-106.8253968,-111.1111111,-109.6825397,-107.9365079,-110,-123.1746032,-145.8730159,-171.1111111
20412,P7,Pass,Pass,Pass,31239,17067,16876,3711,33,15,69.33333333,38.98898899,-20.15873016,-4.126984127,-3.650793651,-4.444444444,-1.111111111,1.587301587,-0.793650794,-5.079365079,-5.238095238,-3.174603175,-0.793650794,-6.984126984,-11.58730159,-8.571428571,-0.793650794,2.53968254,0.476190476,-2.857142857,-3.174603175,0.317460317,5.714285714,10.15873016,47.93650794,126.031746,219.6825397,316.8253968,417.1428571,512.0634921,412.6984127,311.7460317,210.4761905,107.9365079,26.98412698,-50.47619048,-44.12698413,-47.3015873,-48.57142857,-50.15873016,-55.71428571,-61.58730159,-60.15873016,-57.46031746,-62.06349206,-66.66666667,-67.14285714,-63.17460317,-63.65079365,-66.03174603,-73.80952381,-73.01587302,-67.46031746,-69.20634921,-74.76190476,-88.57142857,-97.3015873,-112.6984127
